doc_id,author_id,adj,adp,adv,aux,cconj,det,intj,noun,num,part,pon,propn,punct,sconj,sym,verb
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
12641,53,97,158,69,43,0,175,0,372,7,37,151,92,0,22,0,235
12641,53,59,154,67,46,0,147,0,369,7,33,171,126,0,35,0,237
12641,53,82,172,63,51,0,153,0,369,12,26,151,99,1,39,0,244
12641,53,73,139,74,52,0,102,1,348,6,33,205,113,0,46,0,277
12641,53,65,150,55,38,0,167,0,387,7,33,136,124,0,29,0,257
12641,53,66,155,73,52,0,150,0,344,11,45,174,79,0,40,0,275
12641,53,88,122,76,54,0,115,0,335,26,37,204,111,0,31,0,254
12641,53,50,119,57,63,0,92,1,354,2,51,228,117,0,45,0,287
12641,53,75,127,71,64,0,111,0,338,8,52,199,79,0,30,0,297
12641,53,58,160,66,68,0,140,0,326,15,39,177,109,0,32,0,263
12641,53,68,111,62,51,0,92,0,362,5,42,225,93,0,42,0,298
12641,53,65,142,60,58,0,143,0,351,2,35,178,109,0,40,0,273
12641,53,82,185,68,49,0,161,0,398,13,34,135,64,0,23,0,239
12641,53,72,155,62,57,0,152,0,357,6,39,132,109,1,33,0,268
12641,53,86,139,63,43,0,166,0,391,11,28,154,117,2,23,0,235
12641,53,81,155,69,71,0,117,1,349,8,45,167,98,0,38,0,262
12641,53,72,160,68,53,0,133,2,342,7,35,181,111,0,37,0,252
12641,53,70,141,89,65,0,119,0,365,7,32,170,107,0,32,0,260
12641,53,69,161,71,48,0,185,0,387,14,29,148,80,0,29,0,240
12641,53,64,155,63,51,0,160,0,368,14,28,136,107,3,27,0,256
12641,53,59,156,91,62,0,140,0,358,10,42,144,86,0,38,0,264
12641,53,77,142,73,61,0,172,0,349,9,39,151,90,0,39,0,255
12641,53,74,191,85,61,0,184,0,359,10,25,139,76,0,25,0,224
12641,53,72,127,66,66,0,125,0,362,13,41,199,72,0,42,0,278
12641,53,48,131,71,78,0,128,0,336,9,56,186,108,0,41,0,274
12641,53,64,165,73,57,0,123,0,328,4,49,197,105,0,37,0,254
12641,53,68,169,65,41,0,188,1,397,6,23,147,105,0,24,0,221
12641,53,70,129,69,72,0,149,0,323,3,54,200,101,1,41,0,248
12641,53,90,157,57,54,0,147,0,381,7,25,162,116,0,22,0,231
12641,53,75,161,60,67,0,140,0,343,10,36,182,102,1,27,0,253
12641,53,73,127,77,65,0,119,1,321,4,54,220,99,0,31,0,276
12641,53,97,173,52,39,0,185,0,378,5,34,130,121,0,24,0,221
12641,53,94,143,65,44,0,168,0,396,11,28,140,102,1,27,0,241
12641,53,74,160,76,57,0,139,0,350,5,44,194,77,0,28,0,250
12641,53,59,135,72,54,0,181,0,365,7,25,191,79,0,35,0,240
12641,53,71,170,70,66,0,155,0,342,8,28,157,93,0,39,0,257
12641,53,69,191,66,39,0,185,0,380,3,40,125,103,0,21,0,236
12641,53,76,150,66,51,0,152,1,391,7,34,177,72,0,35,0,248
12641,53,74,158,66,57,0,157,0,346,7,41,181,70,0,30,0,265
12641,53,69,113,77,64,0,125,1,367,8,36,203,94,2,28,0,270
12641,53,76,141,81,51,0,150,0,351,8,27,170,98,0,36,0,266
12641,53,75,125,80,82,0,142,1,368,5,35,195,59,2,30,0,268
12641,53,81,170,60,41,0,164,2,395,6,27,166,81,0,21,0,235
12641,53,69,144,60,53,0,152,0,365,4,32,189,84,0,37,0,273
12641,53,79,176,72,49,0,155,1,362,7,33,158,79,0,34,0,255
12641,53,91,140,72,65,0,138,0,355,8,36,179,94,0,41,0,245
12641,53,102,163,78,60,0,130,0,343,5,42,190,84,0,34,0,232
12641,53,76,136,79,65,0,142,0,361,6,40,195,62,0,34,0,263
12641,53,90,171,60,59,0,156,0,370,2,45,159,81,1,21,0,240
12641,53,66,126,76,84,0,117,0,342,5,47,200,85,0,37,0,279
12641,53,88,146,57,51,0,121,0,368,9,31,188,110,0,32,0,260
12641,53,40,153,48,64,0,158,0,352,8,29,209,101,0,27,0,261
12641,53,60,138,78,75,0,122,0,319,6,39,218,87,1,51,0,263
12641,53,68,170,69,57,0,145,0,354,6,30,198,72,0,35,0,253
12641,53,74,150,57,46,0,149,0,365,3,44,167,91,0,32,0,277
12641,53,74,160,70,58,0,167,0,374,2,34,164,57,0,37,0,259
12641,53,75,145,63,47,0,140,1,372,5,37,186,107,0,33,0,258
12641,53,85,157,66,43,0,138,0,352,11,23,174,105,2,27,0,273
