author_id,adj,adp,adv,aux,cconj,det,intj,noun,num,part,pon,propn,punct,sconj,sym,verb,doc_id
10454,93,138,56,26,0,228,1,379,38,10,124,140,1,17,0,199,27341
10454,94,153,47,21,0,237,0,385,29,13,118,139,0,21,2,187,27341
10454,94,142,40,17,0,225,0,389,28,8,113,152,3,34,0,196,27341
10454,91,155,46,13,0,209,0,382,40,4,106,196,0,15,0,184,27341
10454,73,142,56,30,0,207,0,360,32,16,112,177,0,16,0,207,27341
10454,84,138,47,20,0,190,0,347,34,7,137,172,0,17,0,236,27341
10454,65,143,71,29,0,169,0,331,33,6,151,179,2,27,1,218,27341
10454,101,168,47,20,0,188,0,382,41,5,87,205,0,12,1,188,27341
10454,104,161,53,15,0,205,0,380,32,6,85,231,1,11,0,159,27341
10454,85,140,53,21,0,203,0,357,21,9,89,209,1,24,1,218,27341
10454,82,119,52,23,0,213,0,385,20,11,110,165,0,16,0,228,27341
10454,96,128,67,31,0,179,0,337,18,14,112,195,1,36,0,214,27341
10454,97,148,62,21,0,175,0,343,21,13,122,193,0,23,0,200,27341
10454,96,157,65,14,0,193,1,354,34,6,108,188,2,22,0,205,27341
10454,92,144,59,25,0,189,0,365,46,8,124,161,1,21,0,206,27341
10454,115,152,53,25,0,179,1,367,32,6,115,164,0,22,0,209,27341
10454,71,163,47,15,0,227,0,388,41,8,117,149,0,9,0,195,27341
10454,83,158,56,15,0,202,1,378,31,5,136,150,0,23,0,183,27341
10454,99,163,46,23,0,200,0,370,35,3,92,199,0,26,0,183,27341
10454,105,167,48,15,0,181,0,359,48,6,82,251,0,22,0,162,27341
10454,70,160,38,17,0,190,2,362,41,8,103,228,1,31,0,180,27341
10454,90,161,51,22,0,170,0,375,47,8,93,211,0,27,0,194,27341
10454,102,147,32,20,0,205,0,361,31,4,114,229,0,15,1,184,27341
10454,111,155,78,30,0,181,0,349,9,20,108,157,0,26,2,211,27342
10454,111,166,50,20,0,236,0,404,1,8,93,148,1,13,0,192,27342
10454,111,160,69,36,0,199,0,321,9,18,116,165,0,12,0,212,27342
10454,89,152,51,28,0,189,0,335,4,15,154,140,7,24,0,239,27342
10454,88,161,80,46,0,183,1,340,10,14,114,132,0,17,1,240,27342
10454,102,144,66,40,0,183,0,335,2,15,143,145,1,16,1,233,27342
10454,96,144,55,27,0,175,0,363,5,13,122,175,0,16,3,234,27342
10454,93,159,41,33,0,214,1,346,7,13,117,159,2,25,0,229,27342
10454,86,154,57,27,0,194,0,324,10,14,132,143,0,31,0,247,27342
10454,90,144,75,42,0,197,0,313,15,18,124,169,4,22,0,219,27342
10454,93,164,65,47,0,178,0,341,10,15,120,146,0,10,0,233,27342
10454,94,157,77,40,0,177,0,300,1,15,140,186,1,22,0,228,27342
10454,80,126,74,41,0,166,3,313,6,20,155,199,0,23,1,230,27342
10454,103,184,55,26,0,247,0,363,10,10,70,168,0,11,0,188,27342
10454,91,154,66,32,0,195,0,361,10,15,110,175,0,16,0,223,27342
10454,121,168,55,21,0,250,0,384,8,4,57,153,0,9,0,182,27342
10454,99,139,47,30,0,253,0,367,5,9,98,162,1,12,0,221,27342
10454,102,157,57,38,0,236,1,340,4,14,101,157,0,19,0,207,27342
10454,87,166,60,30,0,239,0,354,4,10,106,159,0,16,0,217,27342
10454,81,167,56,36,0,236,1,358,9,5,100,154,0,12,0,223,27342
10454,110,146,48,33,0,225,0,353,2,11,115,148,0,22,0,224,27342
10454,119,144,75,45,0,195,1,332,13,12,102,161,0,21,0,223,27342
10454,108,158,41,33,0,219,0,365,3,11,108,154,0,17,0,228,27342
10454,117,172,60,24,0,235,0,371,8,12,70,146,0,16,0,195,27342
10454,89,159,59,38,0,176,1,356,9,15,129,173,0,25,1,216,27342
10454,89,187,47,33,0,199,2,366,8,10,87,150,0,19,0,229,27342
10454,106,172,55,26,0,212,0,374,7,9,107,133,4,20,0,220,27342
10454,103,149,46,41,0,239,0,371,9,5,112,122,1,16,0,239,27342
10454,87,168,59,27,0,212,0,356,5,16,99,163,0,27,0,218,27342
10454,84,164,59,29,0,198,0,359,6,13,91,208,3,21,1,214,27342
10454,77,175,61,39,0,206,0,347,9,11,107,160,1,19,0,240,27342
10454,89,157,64,30,0,194,0,331,5,9,122,196,10,15,1,225,27342
10454,87,159,64,34,0,179,0,314,2,10,155,158,11,21,0,243,27342
10454,90,168,56,47,0,221,0,324,20,9,90,189,0,17,0,214,27342
10454,79,179,49,31,0,226,0,342,15,16,89,178,0,15,0,220,27342
10454,89,160,53,52,0,200,1,321,4,8,135,145,0,14,0,258,27342
10454,87,172,56,35,0,183,0,335,8,17,132,143,2,22,3,237,27342
10454,71,175,51,44,0,186,0,361,10,14,128,145,3,28,6,221,27342
10454,94,150,77,41,0,194,2,289,4,16,145,167,0,27,0,228,27342
10454,72,161,60,38,0,195,0,315,6,12,134,188,0,25,0,237,27342
10454,85,166,73,52,0,204,0,301,6,16,118,170,0,25,0,235,27342
10454,94,175,52,50,0,182,0,337,12,9,116,148,0,13,1,246,27342
10454,95,159,57,33,0,245,0,339,8,8,87,174,0,21,0,211,27342
10454,89,170,62,38,0,208,0,334,4,18,119,168,0,28,0,216,27342
10454,90,165,64,31,0,238,0,330,5,14,85,190,0,17,0,227,27342
10454,76,182,61,39,0,238,0,364,14,10,106,125,0,15,0,216,27342
10454,92,167,62,34,0,231,0,341,4,18,98,149,0,23,0,230,27342
10454,95,160,58,30,0,205,0,361,12,16,103,145,0,18,1,222,27342
10454,89,138,62,38,0,212,0,332,8,16,136,151,1,24,0,227,27342
10454,95,162,70,44,0,209,1,346,12,10,142,115,0,21,0,220,27342
10454,82,154,68,49,0,170,0,319,14,10,132,166,0,21,2,243,27342
10454,77,146,64,35,0,200,1,340,11,11,136,149,0,21,0,241,27342
10454,100,151,82,43,0,200,1,344,8,13,123,104,0,15,0,249,27342
